NAME,BRANCH,ADDRESS_EN,ADDRESS_TH,INDUSTRY,PHONE,FAX,WEB_SITE,GROUP_OF_COMPANY
"TTW Public Co., Ltd.",(Head Office),"30/130 Moo 12, Buddha Monthon 5 Rd., Rai Khing, Sam Pran, Nakhon Pathom 73210 Thailand",,Utilities,02 8117526,02 42060646,www.thaitap.com,
"TTW Public Co., Ltd.",(Head Office),"30/130 Moo 12, Buddha Monthon 5 Rd., Rai Khing, Sam Pran, Nakhon Pathom 73210 Thailand",,Utilities,02 8117526,02 42060646,www.thaitap.com,
"TTW Public Co., Ltd.",(Head Office),"30/130 Moo 12, Buddha Monthon 5 Rd., Rai Khing, Sam Pran, Nakhon Pathom 73210 Thailand",,Utilities,02 8117526,02 42060646,www.thaitap.com,
"TTW Public Co., Ltd.",(Head Office),"30/130 Moo 12, Buddha Monthon 5 Rd., Rai Khing, Sam Pran, Nakhon Pathom 73210 Thailand",,Utilities,02 8117526,02 42060646,www.thaitap.com,
"TTW Public Co., Ltd.",(Head Office),"30/130 Moo 12, Buddha Monthon 5 Rd., Rai Khing, Sam Pran, Nakhon Pathom 73210 Thailand",,Utilities,02 8117526,02 42060646,www.thaitap.com,
"TTW Public Co., Ltd.",(Head Office),"30/130 Moo 12, Buddha Monthon 5 Rd., Rai Khing, Sam Pran, Nakhon Pathom 73210 Thailand",,Utilities,02 8117526,02 42060646,www.thaitap.com,
"TTW Public Co., Ltd.",(Head Office),"30/130 Moo 12, Buddha Monthon 5 Rd., Rai Khing, Sam Pran, Nakhon Pathom 73210 Thailand",,Utilities,02 8117526,02 42060646,www.thaitap.com,
"Tuntex Textile (Thailand) Co., Ltd.",,"Rayong Industrial Park, No.1 Moo 8 No.3191 Rd., T.Mabka, Amphur Nikomphattana, Rayong, Thailand 21180",,Apparel/Footwear/Textiles,038 637400-6 ,,,
U.S. Summit Corporation,(Overseas),"52/184 Ramkamhaeng Rd., Hua Mark, Bangkapi, Bangkok 10240 Thailand",,Food & Beverage,02 7344777,02 3741090,www.ussummit.co.th,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,,http://www.ube.co.th/contactus.php,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,038 928869,www.ube.co.th,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,038 928869,www.ube.co.th,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,,http://www.ube.co.th/contactus.php,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,,http://www.ube.co.th/contactus.php,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,,http://www.ube.co.th/contactus.php,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,,http://www.ube.co.th/contactus.php,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,038 928869,www.ube.co.th,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,038 928869,www.ube.co.th,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,,http://www.ube.co.th/contactus.php,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,,http://www.ube.co.th/contactus.php,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,,http://www.ube.co.th/contactus.php,
"UBE Chemicals (Asia) Public Co., Ltd.",(Rayong),"140/6 Moo 4, Tambol Tapong, Muang Rayong District, Rayong Province 21000 Thailand ",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 928700,,http://www.ube.co.th/contactus.php,
"Unilab Pharmaceuticals Co., Ltd.",(Factory),"21/52-54 Thaiwah Tower1, 18th Fl.,South Sathorn Rd., Sathorn, Bangkok 10120, Thailand",,Food & Beverage,02 3943003,,www.unilab.co.th,
"Unilab Pharmaceuticals Co., Ltd.",(Factory),"21/52-54 Thaiwah Tower1, 18th Fl.,South Sathorn Rd., Sathorn, Bangkok 10120, Thailand",,Food & Beverage,02 3943003,,www.unilab.co.th,
"Unilab Pharmaceuticals Co., Ltd.",(Factory),"21/52-54 Thaiwah Tower 1, 18th Fl., South Sathorn Rd., Sathorn, Bangkok 10120, Thailand",,Food & Beverage,02 3943003,,www.unilab.co.th,
Unilever Thai Holdings Limited,,"181 Moo 7 Tambol Huasamroeng, Amphur Phangyao, Chachoengsao 24190 Thailand",,Food & Beverage,038 500135,038 575026,,
Unilever Thai Holdings Limited,,"181 Moo 7 Tambol Huasamroeng, Amphur Phangyao, Chachoengsao 24190 Thailand",,Food & Beverage,038 500135,038 575026,,
"Unimit Engineering Public Co., Ltd.",(Banbung 1),"10/8 Mu 3, Chonburi-Banbung-Pa-Yub Rd.(3289 Rd.), Nongchak, Banbung, Chonburi 20170, THAILAND ",,Construction,"038 297467-70, 038 485057 ","038 297439-70, 038 485058",http://www.unimit.com,
"Unimit Engineering Public Co., Ltd.",(Banbung 1),"10/8 Mu 3, Chonburi-Banbung-Pa-Yub Rd.(3289 Rd.), Nongchak, Banbung, Chonburi 20170, THAILAND ",,Construction,"038 297467-70, 038 485057 ","038 297439-70, 038 485058",http://www.unimit.com,
"Union Petrochemical Public Co., Ltd.",,"728 Union House Building, Baromratchonnani Rd., Bangbumru, Bangplad, Bangkok 10700",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8818288,,http://www.unionpetrochemical.com/eng/contact.html,
"Union Petrochemical Public Co., Ltd.",,"728 Union House Building, Baromratchonnani Rd., Bangbumru, Bangplad, Bangkok 10700",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8818288,,http://www.unionpetrochemical.com/eng/contact.html,
"Union Pioneer Public Co., Ltd.",,"NG. 1 Moo 13 Serithai Rd., T.Minburi, A.Minburi, Bangkok 10510",,Apparel/Footwear/Textiles,"02 5170105-8, 02 5179052-5",,,
"Union Pioneer Public Co., Ltd.",,"NG. 1 Moo 13 Serithai Rd., T.Minburi, A.Minburi, Bangkok 10510",,Apparel/Footwear/Textiles,"02 5170105-8, 02 5179052-5",,,
Uni-President (Thailand) Limited,(Nakhonpathom Site),"502 Moo 3, Phrapratone-Ban Phaeo Rd., Don Yai Hom, Meuang Nakhonpathom, Nakhonpathom 73000",,Food & Beverage,034 229468-73,,http://www.uni-president.co.th,Uni-President Group
Uni-President (Thailand) Limited,(Nakhonpathom Site),"502 Moo 3, Phrapratone-Ban Phaeo Rd., Don Yai Hom, Meuang Nakhonpathom, Nakhonpathom 73000",,Food & Beverage,034 229468-73,,http://www.uni-president.co.th,Uni-President Group
United Business Solutions Limited,,"719 KPN Tower, 21st Fl., Rama 9 Rd., Bangkapi, Huay Kwang Bangkok 10320",,IT Solution,02 7170717,02 7170726  ,www.ubsolutions.co.th,UBS Group
United Business Solutions Limited,,"719 KPN Tower, 21st Fl., Rama 9 Rd., Bangkapi, Huay Kwang Bangkok 10320",,IT Solution,02 7170717,02 7170726  ,www.ubsolutions.co.th,UBS Group
"United Dairy Foods Co., Ltd.",,"879 Bangna-Trad Soi3 Rd., Bangna, Bangkok 10260, Thailand",,Food & Beverage,02 3992143-4,,http://www.kimchuagroup.com,
"United Dairy Foods Co., Ltd.",,"958/14 Soi Roam chareun(Buakerd1) Bangna-Trad Rd., Bangna, Bangkok 10260 Thailand",,Food & Beverage,02 7475191-2,02 7475193,www.kimchuagroup.com,
"United Farmer & Industry Co., Ltd.",(Mitr Phu Viang Branch),365 หมู่1 ถ.มะลิวัลย์ ต.หนองเรือ อ.หนองเรือ จ.ขอนแก่น 40210,,Food & Beverage,043 294202-4,043 294206,www.mitrphol.com,Mitr Phol Group
"United Farmer & Industry Co., Ltd.",(Mitr Phu Viang Branch),365 หมู่1 ถ.มะลิวัลย์ ต.หนองเรือ อ.หนองเรือ จ.ขอนแก่น 40210,,Food & Beverage,043 294202-4,043 294206,www.mitrphol.com,Mitr Phol Group
"United Farmer & Industry Co., Ltd.",(Mitr Phu Viang Branch),365 หมู่1 ถ.มะลิวัลย์ ต.หนองเรือ อ.หนองเรือ จ.ขอนแก่น 40210,,Food & Beverage,043 294202-4,043 294206,www.mitrphol.com,Mitr Phol Group
"United Paper Public Co., Ltd.",,เลขที่ 61 หมู่ 8 ต.วัดโบสถ์ อ.เมือง จ.ปราจีนบุรี 25000,,Paper and Pulp,037 482968-74,,www.unitedpaper.co.th,
"United Paper Public Co., Ltd.",,เลขที่ 61 หมู่ 8 ต.วัดโบสถ์ อ.เมือง จ.ปราจีนบุรี 25000,,Paper and Pulp,037 482968-74,,www.unitedpaper.co.th,
United Thai Shipping Corporation Limited,,"25 Alma Link Building, 11th Fl., Soi chitlom, Phloenchit Rd., Lumphini, Pathumwan, Bangkok 10330 Thailand",,Logistics,02 2548400,02 2549748,www.unithai.com,
United Thai Shipping Corporation Limited,,"25 Alma Link Building, 11th Fl., Soi chitlom, Phloenchit Rd., Lumphini, Pathumwan, Bangkok 10330 Thailand",,Logistics,02 2548400,02 2549748,www.unithai.com,
United Thai Shipping Corporation Limited,,"25 Alma Link Building, 11th Fl., Soi chitlom, Phloenchit Rd., Lumphini, Pathumwan, Bangkok 10330 Thailand",,Logistics,02 2548400,02 2549748,www.unithai.com,
Unithai Shipyard and Engineering Limited,(Head Office),"Laem Chabang Port Industrial Estates, No.48 Moo 3, Tambon Tungsukhla, Sriracha District, Chonburi 20230, Thailand",,Logistics (Ship),038 407000,038 407019,www.unithai.com,Unithai Group
Unithai Shipyard and Engineering Limited,(Head Office),"Laem Chabang Port Industrial Estates, No.48 Moo 3, Tambon Tungsukhla, Sriracha District, Chonburi 20230, Thailand",,Logistics (Ship),038 407000,038 407019,www.unithai.com,Unithai Group
Unithai Shipyard and Engineering Limited,(Head Office),"Laem Chabang Port Industrial Estates, No.48 Moo 3, Tambon Tungsukhla, Sriracha District, Chonburi 20230, Thailand",,Logistics (Ship),038 407000,038 407019,www.unithai.com,Unithai Group
Unithai Shipyard and Engineering Limited,(Head Office),"Laem Chabang Port Industrial Estates, No.48 Moo 3, Tambon Tungsukhla, Sriracha District, Chonburi 20230, Thailand",,Logistics (Ship),038 407000,038 407019,www.unithai.com,Unithai Group
Unithai Shipyard and Engineering Limited,(Head Office),"Laem Chabang Port Industrial Estates, No.48 Moo 3, Tambon Tungsukhla, Sriracha District, Chonburi 20230, Thailand",,Logistics (Ship),038 407000,038 407019,www.unithai.com,Unithai Group
"Univentures Public Co., Ltd.",,"22nd Fl., Park Ventures Ecoplex, 57 Wireless Rd., Lumpini, Patumwan, Bangkok 10330",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6437000,,http://www.univentures.co.th/contact.aspx,Univentures Group
"Universal Express Transport Co., Ltd.",,"90/30-31 Moo 20 Soi Boonmeesup 3, Bangplee-Tumru Road, Tumbon Bangpleeyai, Amphur Bangplee, Samutprakarn 10540",,Transport & Warehouse,02 3825040-4,,,Cheeta Group
"Universal Express Transport Co., Ltd.",,"90/30-31 Moo 20 Soi Boonmeesup 3, Bangplee-Tumru Road, Tumbon Bangpleeyai, Amphur Bangplee, Samutprakarn 10540",,Transport & Warehouse,02 3825040-4,,,Cheeta Group
"Universal Express Transport Co., Ltd.",,"90/30-31 Moo 20 Soi Boonmeesup 3, Bangplee-Tumru Road, Tumbon Bangpleeyai, Amphur Bangplee, Samutprakarn 10540",,Transport & Warehouse,02 3825040-4,,,Cheeta Group
"Universal Utilities Co., Ltd.",,"1 Eastwater Building FL.23-25, Vibhavadi Rangsit soi 5, Jompon, Jatujak, Bangkok 10900 Thailand",,Utility,02 2721688,,www.uu.co.th,EastWater Group
"Universal Utilities Co., Ltd.",,"1 Eastwater Building FL.23-25, Vibhavadi Rangsit soi 5, Jompon, Jatujak, Bangkok 10900 Thailand",,Utility,02 2721688,,www.uu.co.th,EastWater Group
"Universal Utilities Co., Ltd.",,"1 Eastwater Building FL.23-25, Vibhavadi Rangsit soi 5, Jompon, Jatujak, Bangkok 10900 Thailand",,Utility,02 2721688,,www.uu.co.th,EastWater Group
UnKnow Company,,,,,,,,
Unknow Company,,,,,,,www.bayer.co.th,
UnKnow Company,,,,,,,,
"URC (Thailand) Co., Ltd.",,"44,46 ถ.ราษฎร์พัฒนา แขวงสะพานสูง เขตสะพานสูง กรุงเทพฯ 10240",,Food & Beverage,02 5174800,,,
"URC (Thailand) Co., Ltd.",,"44,46 ถ.ราษฎร์พัฒนา แขวงสะพานสูง เขตสะพานสูง กรุงเทพฯ 10240",,Food & Beverage,034 490031-3,,,
"Vicchi Enterprise Co., Ltd.",(Head Office),"16 Soi Phattanakan 51, Phattanakan Rd., Suanluang, Bangkok 10250",,Food & Beverage,02 3200999,02 3205699,www.vicchienterprise.com,
"Vicchi Enterprise Co., Ltd.",(Head Office),"16 Soi Phattanakan 51, Phattanakan Rd., Suanluang, Bangkok 10250",,Food & Beverage,02 3200999,02 3205699,www.vicchienterprise.com,
"Vicchi Enterprise Co., Ltd.",(Head Office),"16 Soi Phattanakan 51, Phattanakan Rd., Suanluang, Bangkok 10250",,Food & Beverage,02 3200999,02 3205699,www.vicchienterprise.com,
"Vicchi Enterprise Co., Ltd.",(Head Office),"16 Soi Phattanakan 51, Phattanakan Rd., Suanluang, Bangkok 10250",,Food & Beverage,02 3200999,02 3205699,www.vicchienterprise.com,
"Vina SCG Chemicals Co., Ltd.",,,,Logistics,02 6565435,,http://www.scglogistics.co.th/index.php/th/home/homepage/,SCG Group
"Vinythai Public Co., Ltd.",,"2, I-3 Rd., Map Ta Phut Industrial Estate, Tambol Map Ta Phut, Amphur Muang Rayong, Rayong 21150 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 925000,038 683048,http://www.solvayplastics.com/sites/solvayplastics/EN/vinyls/Vinythai/Pages/ContactUs.aspx,
"Vinythai Public Co., Ltd.",,"2, I-3 Rd., Map Ta Phut Industrial Estate, Tambol Map Ta Phut, Amphur Muang Rayong, Rayong 21150 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",038 925000,038 683048,http://www.solvayplastics.com/sites/solvayplastics/EN/vinyls/Vinythai/Pages/ContactUs.aspx,
"Vongcharoentham Co., Ltd.",,,,Shipping,02 3983812,,,
"Vongcharoentham Co., Ltd.",,,,Shipping,02 3983812,,,
VS Chem (1970) Limited,(Head Office),"24 Rama I Rd., Rongmuang, Prathumwan, Bangkok 10330 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas","02 6137911, 02 6137960",02 2154949,,
VS Chem (1970) Limited,(Head Office),"24 Rama I Rd., Rongmuang, Prathumwan, Bangkok 10330 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas","02 6137911, 02 6137960",02 2154949,,
"Wan Thai Foods Industry Co., Ltd.",,"2/4 Moo 14, Bangchan Industrial Estate, Serithai Rd., Minburi, Bangkok 10510, Thailand",,Food & Beverage,"02 5170944-6, 02 5170875-6",,,
"Weatherford KSP Co., Ltd.",(Head Office),"399 Interchange Building, 31st Fl., Sukhumvit Rd., Klongtoey-Nua, Wattana, Bangkok 10110 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6745800,,,
"Weatherford KSP Co., Ltd.",(Head Office),"399 Interchange Building, 31st Fl., Sukhumvit Rd., Klongtoey-Nua, Wattana, Bangkok 10110 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6745800,,,
"Weatherford KSP Co., Ltd.",(Head Office),"399 Interchange Building, 31st Fl., Sukhumvit Rd., Klongtoey-Nua, Wattana, Bangkok 10110 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6745800,,,
"Weatherford KSP Co., Ltd.",(Head Office),"399 Interchange Building, 31st Fl., Sukhumvit Rd., Klongtoey-Nua, Wattana, Bangkok 10110 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6745800,,,
"Weatherford KSP Co., Ltd.",(Head Office),"399 Interchange Building, 31st Fl., Sukhumvit Rd., Klongtoey-Nua, Wattana, Bangkok 10110 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6745800,,,
"Weatherford KSP Co., Ltd.",(Head Office),"399 Interchange Building, 31st Fl., Sukhumvit Rd., Klongtoey-Nua, Wattana, Bangkok 10110 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6745800,,,
"Wichien Dynamic Industry Co., Ltd.",(Head Office),"34/1 Mu 10 Pathumtani-Banglean Rd., Koobangluang, Lardlumkaew, Pathumtani 12140 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 5981342,02 5981344,www.wdi.co.th,
"Wizard Solultions & Consulting Co., Ltd.",,"502 Amarin Tower 10th Fl., Ploenchit Rd., Lumpini, Pathumwan, Bangkok 10330",,IT Solution,02 3056856,02 2569900,www.wizardsolutions.biz,
"Wizard Solultions & Consulting Co., Ltd.",,"502 Amarin Tower 10th Fl., Ploenchit Rd., Lumpini, Pathumwan, Bangkok 10330",,IT Solution,02 3056856,02 2569900,,
"Wizard Solultions & Consulting Co., Ltd.",,"502 Amarin Tower 10th Fl., Ploenchit Rd., Lumpini, Pathumwan, Bangkok 10330",,IT Solution,02 3056856 ,,www.wizardsolutions.biz,
"Wizard Solultions & Consulting Co., Ltd.",,"502 Amarin Tower 10th Fl., Ploenchit Rd., Lumpini, Pathumwan, Bangkok 10330",,IT Solution,02 3056856 ,,www.wizardsolutions.biz,
"Yokohama Tire Sales (Thailand) Co., Ltd.",,"1550 Thanapoom Tower, 12 Floor Zone A, B, New Petchburi Rd., Kwang Makasan, Khate Ratthewi, Bangkok 10400",,Automotive ,02 6526996-7,,,
"Yokohama Tire Sales (Thailand) Co., Ltd.",,"1550 Thanapoom Tower, 12 Floor Zone A, B, New Petchburi Rd., Kwang Makasan, Khate Ratthewi, Bangkok 10400",,Automotive ,02 6526996-7,,,
"Yokohama Tire Sales (Thailand) Co., Ltd.",,"1550 Thanapoom Tower, 12 Floor Zone A, B, New Petchburi Rd., Kwang Makasan, Khate Ratthewi, Bangkok 10400",,Automotive ,02 6526996-7,,,
"Yuasa Battery (Thailand) Public Co., Ltd.",(Head Office / Factory),"164 Moo 5 Soi Thedsaban 55, Sukhumvit Rd., Tambol Taibanmai, Amphur Muangsamutprakan, Samutprakan 10280 ",,Automotive,02 7697300,,http://www.yuasathai.com/home.php,GS Yuasa
"Yusen Logistics (Thailand) Co., Ltd.",(Head Office),"G, 11, 12, 14, 15, 20 Fl., Ocean Insurance Bldg., 163 Surawongse Rd., Suriyawongse, Bangrak, Bangkok 10500",,Logistics,02 2068000,02 2374718,http://www.th.yusen-logistics.com/,Yusen Logistics Group
"Yusen Logistics (Thailand) Co., Ltd.",(Head Office),"G, 11, 12, 14, 15, 20 Fl., Ocean Insurance Bldg., 163 Surawongse Rd., Suriyawongse, Bangrak, Bangkok 10500",,Logistics,02 2068000,02 2374718,http://www.th.yusen-logistics.com/,Yusen Logistics Group
"Yusen Logistics (Thailand) Co., Ltd.",(Head Office),"G, 11, 12, 14, 15, 20 Fl., Ocean Insurance Bldg., 163 Surawongse Rd., Suriyawongse, Bangrak, Bangkok 10500",,Logistics,02 2068000,02 2374718,http://www.th.yusen-logistics.com/,Yusen Logistics Group
"Yusen Logistics (Thailand) Co., Ltd.",(Head Office),"G, 11, 12, 14, 15, 20 Fl., Ocean Insurance Bldg., 163 Surawongse Rd., Suriyawongse, Bangrak, Bangkok 10500",,Logistics,02 2068000,02 2374718,http://www.th.yusen-logistics.com/,Yusen Logistics Group
"Yusen Logistics (Thailand) Co., Ltd.",(Head Office),"G, 11, 12, 14, 15, 20 Fl., Ocean Insurance Bldg., 163 Surawongse Rd., Suriyawongse, Bangrak, Bangkok 10500",,Logistics,02 2068000,02 2374718,http://www.th.yusen-logistics.com/,Yusen Logistics Group
"Yusen Logistics (Thailand) Co., Ltd.",(Head Office),"G, 11, 12, 14, 15, 20 Fl., Ocean Insurance Bldg., 163 Surawongse Rd., Suriyawongse, Bangrak, Bangkok 10500",,Logistics,02 2068000,02 2374718,http://www.th.yusen-logistics.com/,Yusen Logistics Group
"Yusen Logistics (Thailand) Co., Ltd.",(Head Office),"G, 11, 12, 14, 15, 20 Fl., Ocean Insurance Bldg., 163 Surawongse Rd., Suriyawongse, Bangrak, Bangkok 10500",,Logistics,02 2068000,02 2374718,http://www.th.yusen-logistics.com/,Yusen Logistics Group
"Yusen Logistics (Thailand) Co., Ltd.",(Head Office),"G, 11, 12, 14, 15, 20 Fl., Ocean Insurance Bldg., 163 Surawongse Rd., Suriyawongse, Bangrak, Bangkok 10500",,Logistics,02 2068000,02 2374718,http://www.th.yusen-logistics.com/,Yusen Logistics Group
"Yusen Logistics (Thailand) Co., Ltd.",(Head Office),"G, 11, 12, 14, 15, 20 Fl., Ocean Insurance Bldg., 163 Surawongse Rd., Suriyawongse, Bangrak, Bangkok 10500",,Logistics,02 2068000,02 2374718,http://www.th.yusen-logistics.com/,Yusen Logistics Group
"Yusen Logistics (Thailand) Co., Ltd.",(Head Office),"G, 11, 12, 14, 15, 20 Fl., Ocean Insurance Bldg., 163 Surawongse Rd., Suriyawongse, Bangrak, Bangkok 10500",,Logistics,02 2068000,02 2374718,http://www.th.yusen-logistics.com/,Yusen Logistics Group
